State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Abelmoschus ficulneus (L.) Wight & Arn. ex Wight,Abelmoschus ficulneus,native,Abelmoschus ficulneus (L.) Wight,Abelmoschus ficulneus,native,(L.) Wight,accepted,Similar for the state flora and the APC,native,native,native
Abelmoschus manihot (L.) Medik.,Abelmoschus manihot,native,Abelmoschus manihot (L.) Medik.,Abelmoschus manihot,native,(L.) Medik.,accepted,Similar for the state flora and the APC,native,native,native
Abelmoschus moschatus Medik.,Abelmoschus moschatus,native,Abelmoschus moschatus Medik.,Abelmoschus moschatus,native,Medik.,accepted,Similar for the state flora and the APC,native,native,native
Abelmoschus moschatus Medik. subsp. tuberosus (Span.) Borss.Waalk.,Abelmoschus moschatus subsp. tuberosus,native,Abelmoschus moschatus subsp. tuberosus (Span.) Borss.Waalk.,Abelmoschus moschatus subsp. tuberosus,native,(Span.) Borss.Waalk.,accepted,Similar for the state flora and the APC,native,native,native
Abildgaardia ovata (Burm.f.) Kral,Abildgaardia ovata,native,Abildgaardia ovata (Burm.f.) Kral,Abildgaardia ovata,native,(Burm.f.) Kral,accepted,Similar for the state flora and the APC,native,native,native
Abildgaardia vaginata R.Br.,Abildgaardia vaginata,native,Abildgaardia vaginata R.Br.,Abildgaardia vaginata,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Abrodictyum obscurum (Blume) Ebihara & K.Iwats.,Abrodictyum obscurum,native,Abrodictyum obscurum (Blume) Ebihara & K.Iwats.,Abrodictyum obscurum,native,(Blume) Ebihara & K.Iwats.,accepted,Similar for the state flora and the APC,native,native,native
Abrus precatorius L.,Abrus precatorius,native,Abrus precatorius L.,Abrus precatorius,native,L.,accepted,Similar for the state flora and the APC,native,native,native
Abrus precatorius L. subsp. precatorius,Abrus precatorius subsp. precatorius,native,Abrus precatorius L. subsp. precatorius,Abrus precatorius subsp. precatorius,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Abutilon cryptopetalum (F.Muell.) F.Muell. ex Benth.,Abutilon cryptopetalum,native,Abutilon cryptopetalum (F.Muell.) F.Muell. ex Benth.,Abutilon cryptopetalum,native,(F.Muell.) F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Abutilon fraseri (Hook.) Walp.,Abutilon fraseri,native,Abutilon fraseri (Hook.) Walp.,Abutilon fraseri,native,(Hook.) Walp.,accepted,Similar for the state flora and the APC,native,native,native
Abutilon fraseri (Hook.) Walp. subsp. fraseri,Abutilon fraseri subsp. fraseri,native,Abutilon fraseri (Hook.) Walp. subsp. fraseri,Abutilon fraseri subsp. fraseri,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Abutilon halophilum F.Muell.,Abutilon halophilum,native,Abutilon halophilum F.Muell. ex Schltdl.,Abutilon halophilum,native,F.Muell. ex Schltdl.,accepted,Similar for the state flora and the APC,native,native,native
Abutilon hannii Baker f.,Abutilon hannii,native,Abutilon hannii Baker f.,Abutilon hannii,native,Baker f.,accepted,Similar for the state flora and the APC,native,native,native
Abutilon hannii Baker f. subsp. erect (J.Russell-Smith 7032),Abutilon hannii subsp. erect,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Abutilon hannii Baker f. subsp. prostrate (P.K.Latz 427),Abutilon hannii subsp. prostrate,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Abutilon indicum (L.) Sweet,Abutilon indicum,native,Abutilon indicum (L.) Sweet,Abutilon indicum,native,(L.) Sweet,accepted,Similar for the state flora and the APC,native,native,native
Abutilon indicum (L.) Sweet var. australiense Hochr. ex Britten,Abutilon indicum var. australiense,native,Abutilon indicum var. australiense Hochr. ex Britten,Abutilon indicum var. australiense,NA,Hochr. ex Britten,accepted,Not recorded on the APC as present in this state,native,native,native
Abutilon lepidum (F.Muell.) A.S.Mitch.,Abutilon lepidum,native,Abutilon lepidum (F.Muell.) A.S.Mitch.,Abutilon lepidum,native,(F.Muell.) A.S.Mitch.,accepted,Similar for the state flora and the APC,native,native,native
Abutilon leucopetalum (F.Muell.) F.Muell. ex Benth.,Abutilon leucopetalum,native,Abutilon leucopetalum (F.Muell.) F.Muell. ex Benth.,Abutilon leucopetalum,native,(F.Muell.) F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Abutilon macrum F.Muell.,Abutilon macrum,native,Abutilon macrum F.Muell.,Abutilon macrum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Abutilon malvifolium (Benth.) J.M.Black,Abutilon malvifolium,native,Abutilon malvifolium (Benth.) J.M.Black,Abutilon malvifolium,native,(Benth.) J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Abutilon otocarpum F.Muell.,Abutilon otocarpum,native,Abutilon otocarpum F.Muell.,Abutilon otocarpum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Abutilon sp. Mataranka (R.M.Barker 877),Abutilon sp. Mataranka,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Abutilon theophrasti Medik.,Abutilon theophrasti,introduced,Abutilon theophrasti Medik.,Abutilon theophrasti,naturalised,Medik.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Acacia abbreviata Maslin,Acacia abbreviata,native,Acacia abbreviata Maslin,Acacia abbreviata,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia abrupta Maiden & Blakely,Acacia abrupta,native,Acacia abrupta Maiden & Blakely,Acacia abrupta,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Acacia acradenia F.Muell.,Acacia acradenia,native,Acacia acradenia F.Muell.,Acacia acradenia,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia adoxa Pedley,Acacia adoxa,native,Acacia adoxa Pedley,Acacia adoxa,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia adoxa Pedley var. adoxa,Acacia adoxa var. adoxa,native,Acacia adoxa Pedley var. adoxa,Acacia adoxa var. adoxa,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia adsurgens Maiden & Blakely,Acacia adsurgens,native,Acacia adsurgens Maiden & Blakely,Acacia adsurgens,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Acacia alleniana Maiden,Acacia alleniana,native,Acacia alleniana Maiden,Acacia alleniana,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia amanda G.J.Leach,Acacia amanda,native,Acacia amanda G.J.Leach,Acacia amanda,native,G.J.Leach,accepted,Similar for the state flora and the APC,native,native,native
Acacia amentifera F.Muell.,Acacia amentifera,native,Acacia amentifera F.Muell.,Acacia amentifera,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia ammobia Maconochie,Acacia ammobia,native,Acacia ammobia Maconochie,Acacia ammobia,native,Maconochie,accepted,Similar for the state flora and the APC,native,native,native
Acacia ampliceps Maslin,Acacia ampliceps,native,Acacia ampliceps Maslin,Acacia ampliceps,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia ancistrocarpa Maiden & Blakely,Acacia ancistrocarpa,native,Acacia ancistrocarpa Maiden & Blakely,Acacia ancistrocarpa,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Acacia aneura F.Muell. ex Benth.,Acacia aneura,native,Acacia aneura F.Muell. ex Benth.,Acacia aneura,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia aneura F.Muell. ex Benth. var. aneura,Acacia aneura var. aneura,native,Acacia aneura F.Muell. ex Benth. var. aneura,Acacia aneura var. aneura,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia aneura F.Muell. ex Benth. var. intermedia Pedley,Acacia aneura var. intermedia,native,Acacia aneura F.Muell. ex Benth.,Acacia aneura,native,F.Muell. ex Benth.,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Acacia aneura F.Muell. ex Benth. var. major Pedley,Acacia aneura var. major,native,Acacia aneura var. major Pedley,Acacia aneura var. major,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia aptaneura Maslin & J.E.Reid,Acacia aptaneura,native,Acacia aptaneura Maslin & J.E.Reid,Acacia aptaneura,NA,Maslin & J.E.Reid,accepted,Not recorded on the APC as present in this state,native,native,native
Acacia arafurica Tindale & Kodela,Acacia arafurica,native,Acacia arafurica Tindale & Kodela,Acacia arafurica,native,Tindale & Kodela,accepted,Similar for the state flora and the APC,native,native,native
Acacia argyraea Tindale,Acacia argyraea,native,Acacia argyraea Tindale,Acacia argyraea,native,Tindale,accepted,Similar for the state flora and the APC,native,native,native
Acacia armitii F.Muell. ex Maiden,Acacia armitii,native,Acacia armitii F.Muell. ex Maiden,Acacia armitii,native,F.Muell. ex Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia asperulacea F.Muell.,Acacia asperulacea,native,Acacia asperulacea F.Muell.,Acacia asperulacea,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia auricoma Maslin,Acacia auricoma,native,Acacia auricoma Maslin,Acacia auricoma,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia auriculiformis A.Cunn. ex Benth.,Acacia auriculiformis,native,Acacia auriculiformis A.Cunn. ex Benth.,Acacia auriculiformis,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia ayersiana Maconochie,Acacia ayersiana,native,Acacia ayersiana Maconochie,Acacia ayersiana,native,Maconochie,accepted,Similar for the state flora and the APC,native,native,native
Acacia basedowii Maiden,Acacia basedowii,native,Acacia basedowii Maiden,Acacia basedowii,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia bivenosa DC.,Acacia bivenosa,native,Acacia bivenosa DC.,Acacia bivenosa,native,DC.,accepted,Similar for the state flora and the APC,native,native,native
Acacia brachystachya Benth.,Acacia brachystachya,native,Acacia brachystachya Benth.,Acacia brachystachya,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia brockii Tindale & Kodela,Acacia brockii,native,Acacia brockii Tindale & Kodela,Acacia brockii,native,Tindale & Kodela,accepted,Similar for the state flora and the APC,native,native,native
Acacia calcicola Forde & Ising,Acacia calcicola,native,Acacia calcicola Forde & Ising,Acacia calcicola,native,Forde & Ising,accepted,Similar for the state flora and the APC,native,native,native
Acacia calligera (Pedley) Pedley,Acacia calligera,native,Acacia calligera (Pedley) Pedley,Acacia calligera,native,(Pedley) Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia cambagei R.T.Baker.,Acacia cambagei,native,Acacia cambagei R.T.Baker,Acacia cambagei,native,R.T.Baker,accepted,Similar for the state flora and the APC,native,native,native
Acacia cataractae Tindale & Kodela,Acacia cataractae,native,Acacia cataractae Tindale & Kodela,Acacia cataractae,native,Tindale & Kodela,accepted,Similar for the state flora and the APC,native,native,native
Acacia catenulata Tindale & Kodela,Acacia catenulata,native,Acacia catenulata C.T.White,Acacia catenulata,native,C.T.White,accepted,Similar for the state flora and the APC,native,native,native
Acacia chippendalei Pedley,Acacia chippendalei,native,Acacia chippendalei Pedley,Acacia chippendalei,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia chisholmii F.M.Bailey,Acacia chisholmii,native,Acacia chisholmii F.M.Bailey,Acacia chisholmii,native,F.M.Bailey,accepted,Similar for the state flora and the APC,native,native,native
Acacia citriodora Kodela & Maslin,Acacia citriodora,native,Acacia citriodora Kodela & Maslin,Acacia citriodora,native,Kodela & Maslin,accepted,Similar for the state flora and the APC,native,native,native
"Acacia claviseta Maslin, M.D.Barrett & R.L.Barrett",Acacia claviseta,native,"Acacia claviseta Maslin, M.D.Barrett & R.L.Barrett",Acacia claviseta,native,"Maslin, M.D.Barrett & R.L.Barrett",accepted,Similar for the state flora and the APC,native,native,native
Acacia colei Maslin & L.Thomps.,Acacia colei,native,Acacia colei Maslin & L.A.J.Thomson,Acacia colei,native,Maslin & L.A.J.Thomson,accepted,Similar for the state flora and the APC,native,native,native
Acacia colei Maslin & L.Thomps. var. colei,Acacia colei var. colei,native,Acacia colei Maslin & L.A.J.Thomson var. colei,Acacia colei var. colei,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia colei Maslin & L.Thomps. var. ileocarpa M.W.McDonald & Maslin,Acacia colei var. ileocarpa,native,Acacia colei var. ileocarpa M.W.McDonald & Maslin,Acacia colei var. ileocarpa,native,M.W.McDonald & Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia conjunctifolia F.Muell.,Acacia conjunctifolia,native,Acacia conjunctifolia F.Muell.,Acacia conjunctifolia,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia conspersa F.Muell.,Acacia conspersa,native,Acacia conspersa F.Muell.,Acacia conspersa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia convallium Pedley,Acacia convallium,native,Acacia convallium Pedley,Acacia convallium,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia cowleana Tate,Acacia cowleana,native,Acacia cowleana Tate,Acacia cowleana,native,Tate,accepted,Similar for the state flora and the APC,native,native,native
Acacia cuthbertsonii Luehm.,Acacia cuthbertsonii,native,Acacia cuthbertsonii Luehm.,Acacia cuthbertsonii,native,Luehm.,accepted,Similar for the state flora and the APC,native,native,native
Acacia cuthbertsonii Luehm. subsp. cuthbertsonii,Acacia cuthbertsonii subsp. cuthbertsonii,native,Acacia cuthbertsonii Luehm. subsp. cuthbertsonii,Acacia cuthbertsonii subsp. cuthbertsonii,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia cyperophylla F.Muell. ex Benth.,Acacia cyperophylla,native,Acacia cyperophylla F.Muell. ex Benth.,Acacia cyperophylla,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia cyperophylla F.Muell. ex Benth. var. cyperophylla,Acacia cyperophylla var. cyperophylla,native,Acacia cyperophylla F.Muell. ex Benth. var. cyperophylla,Acacia cyperophylla var. cyperophylla,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia delicatula Tindale & Kodela,Acacia delicatula,native,Acacia delicatula Tindale & Kodela,Acacia delicatula,native,Tindale & Kodela,accepted,Similar for the state flora and the APC,native,native,native
Acacia desmondii Maslin,Acacia desmondii,native,Acacia desmondii Maslin,Acacia desmondii,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia dictyophleba F.Muell.,Acacia dictyophleba,native,Acacia dictyophleba F.Muell.,Acacia dictyophleba,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia difficilis Maiden,Acacia difficilis,native,Acacia difficilis Maiden,Acacia difficilis,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia dimidiata Benth.,Acacia dimidiata,native,Acacia dimidiata Benth.,Acacia dimidiata,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia dolichophylla Maslin,Acacia dolichophylla,native,Acacia dolichophylla Maslin,Acacia dolichophylla,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia doreta Maslin,Acacia doreta,native,Acacia doreta Maslin,Acacia doreta,NA,Maslin,accepted,Not recorded on the APC as present in this state,native,native,native
Acacia drepanocarpa F.Muell.,Acacia drepanocarpa,native,Acacia drepanocarpa F.Muell.,Acacia drepanocarpa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia drepanocarpa F.Muell. subsp. drepanocarpa,Acacia drepanocarpa subsp. drepanocarpa,native,Acacia drepanocarpa F.Muell. subsp. drepanocarpa,Acacia drepanocarpa subsp. drepanocarpa,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia drepanocarpa F.Muell. subsp. latifolia Pedley,Acacia drepanocarpa subsp. latifolia,native,Acacia drepanocarpa subsp. latifolia Pedley,Acacia drepanocarpa subsp. latifolia,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia dunnii (Maiden) Turrill,Acacia dunnii,native,Acacia dunnii Turrill,Acacia dunnii,native colonising,Turrill,accepted,"According to the state flora is native, while according to the APC is native colonising",native colonising,native,native
Acacia echinuliflora G.J.Leach,Acacia echinuliflora,native,Acacia echinuliflora G.J.Leach,Acacia echinuliflora,native,G.J.Leach,accepted,Similar for the state flora and the APC,native,native,native
Acacia elachantha M.W.McDonald & Maslin,Acacia elachantha,native,Acacia elachantha Maslin & M.W.McDonald,Acacia elachantha,native,Maslin & M.W.McDonald,accepted,Similar for the state flora and the APC,native,native,native
Acacia equisetifolia Maslin & Cowie,Acacia equisetifolia,native,Acacia equisetifolia Maslin & Cowie,Acacia equisetifolia,native,Maslin & Cowie,accepted,Similar for the state flora and the APC,native,native,native
Acacia estrophiolata F.Muell.,Acacia estrophiolata,native,Acacia estrophiolata F.Muell.,Acacia estrophiolata,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia filipes Pedley,Acacia filipes,native,Acacia filipes Pedley,Acacia filipes,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia froggattii Maiden,Acacia froggattii,native,Acacia froggattii Maiden,Acacia froggattii,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia galioides Benth.,Acacia galioides,native,Acacia galioides Benth.,Acacia galioides,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia georginae F.M.Bailey,Acacia georginae,native,Acacia georginae F.M.Bailey,Acacia georginae,native,F.M.Bailey,accepted,Similar for the state flora and the APC,native,native,native
Acacia gonocarpa F.Muell.,Acacia gonocarpa,native,Acacia gonocarpa F.Muell.,Acacia gonocarpa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia gonoclada F.Muell. ex Benth.,Acacia gonoclada,native,Acacia gonoclada F.Muell.,Acacia gonoclada,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia gracilenta Tindale & Kodela,Acacia gracilenta,native,Acacia gracilenta Tindale & Kodela,Acacia gracilenta,native,Tindale & Kodela,accepted,Similar for the state flora and the APC,native,native,native
Acacia hammondii Maiden,Acacia hammondii,native,Acacia hammondii Maiden,Acacia hammondii,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia helicophylla Pedley,Acacia helicophylla,native,Acacia helicophylla Pedley,Acacia helicophylla,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia helmsiana Maiden,Acacia helmsiana,native,Acacia helmsiana Maiden,Acacia helmsiana,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia hemignosta F.Muell.,Acacia hemignosta,native,Acacia hemignosta F.Muell.,Acacia hemignosta,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia hemsleyi Maiden,Acacia hemsleyi,native,Acacia hemsleyi Maiden,Acacia hemsleyi,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia hilliana Maiden,Acacia hilliana,native,Acacia hilliana Maiden,Acacia hilliana,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia holosericea A.Cunn. ex G.Don,Acacia holosericea,native,Acacia holosericea A.Cunn. ex G.Don,Acacia holosericea,native,A.Cunn. ex G.Don,accepted,Similar for the state flora and the APC,native,native,native
Acacia humifusa A.Cunn. ex Benth.,Acacia humifusa,native,Acacia humifusa A.Cunn. ex Benth.,Acacia humifusa,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia hyaloneura Pedley,Acacia hyaloneura,native,Acacia hyaloneura Pedley,Acacia hyaloneura,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia inaequilatera Domin,Acacia inaequilatera,native,Acacia inaequilatera Domin,Acacia inaequilatera,native,Domin,accepted,Similar for the state flora and the APC,native,native,native
Acacia incurvaneura Maslin & J.E.Reid,Acacia incurvaneura,native,Acacia incurvaneura Maslin & J.E.Reid,Acacia incurvaneura,native,Maslin & J.E.Reid,accepted,Similar for the state flora and the APC,native,native,native
Acacia jasperensis Maconochie,Acacia jasperensis,native,Acacia jasperensis Maconochie,Acacia jasperensis,native,Maconochie,accepted,Similar for the state flora and the APC,native,native,native
Acacia jennerae Maiden,Acacia jennerae,native,Acacia jennerae Maiden,Acacia jennerae,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia jensenii Maiden,Acacia jensenii,native,Acacia jensenii Maiden,Acacia jensenii,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia kelleri F.Muell.,Acacia kelleri,native,Acacia kelleri F.Muell.,Acacia kelleri,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia kempeana F.Muell.,Acacia kempeana,native,Acacia kempeana F.Muell.,Acacia kempeana,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia laccata Pedley,Acacia laccata,native,Acacia laccata Pedley,Acacia laccata,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia lacertensis Pedley,Acacia lacertensis,native,Acacia lacertensis Pedley,Acacia lacertensis,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia lamprocarpa O.Schwarz,Acacia lamprocarpa,native,Acacia lamprocarpa O.Schwarz,Acacia lamprocarpa,native,O.Schwarz,accepted,Similar for the state flora and the APC,native,native,native
Acacia latescens Benth.,Acacia latescens,native,Acacia latescens Benth.,Acacia latescens,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia latifolia Benth.,Acacia latifolia,native,Acacia latifolia Benth.,Acacia latifolia,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia latzii Maslin,Acacia latzii,native,Acacia latzii Maslin,Acacia latzii,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia leptocarpa A.Cunn. ex Benth,Acacia leptocarpa,native,Acacia leptocarpa A.Cunn. ex Benth.,Acacia leptocarpa,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia leptophleba F.Muell.,Acacia leptophleba,native,Acacia leptophleba F.Muell. ex Benth.,Acacia leptophleba,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia ligulata A.Cunn. ex Benth.,Acacia ligulata,native,Acacia ligulata A.Cunn. ex Benth.,Acacia ligulata,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia limbata F.Muell.,Acacia limbata,native,Acacia limbata F.Muell.,Acacia limbata,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia linarioides Benth.,Acacia linarioides,native,Acacia linarioides Benth.,Acacia linarioides,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia lycopodiifolia A.Cunn. ex Hook.,Acacia lycopodiifolia,native,Acacia lycopodiifolia A.Cunn. ex Hook.,Acacia lycopodiifolia,native,A.Cunn. ex Hook.,accepted,Similar for the state flora and the APC,native,native,native
Acacia lysiphloia F.Muell.,Acacia lysiphloia,native,Acacia lysiphloia F.Muell.,Acacia lysiphloia,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia macdonnellensis Maconochie,Acacia macdonnellensis,native,Acacia macdonnellensis Maconochie,Acacia macdonnellensis,native,Maconochie,accepted,Similar for the state flora and the APC,native,native,native
Acacia macdonnellensis Maconochie subsp. macdonnellensis,Acacia macdonnellensis subsp. macdonnellensis,native,Acacia macdonnellensis Maconochie subsp. macdonnellensis,Acacia macdonnellensis subsp. macdonnellensis,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia macdonnellensis Maconochie subsp. teretifolia Maslin,Acacia macdonnellensis subsp. teretifolia,native,Acacia macdonnellensis subsp. teretifolia Maslin,Acacia macdonnellensis subsp. teretifolia,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia maconochieana Pedley,Acacia maconochieana,native,Acacia maconochieana Pedley,Acacia maconochieana,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia maitlandii F.Muell.,Acacia maitlandii,native,Acacia maitlandii F.Muell.,Acacia maitlandii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia malloclada Maiden & Blakely,Acacia malloclada,native,Acacia malloclada Maiden & Blakely,Acacia malloclada,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Acacia mangium Willd.,Acacia mangium,introduced,Acacia mangium Willd.,Acacia mangium,naturalised,Willd.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Acacia manipularis Cowan & Maslin,Acacia manipularis,native,Acacia manipularis R.S.Cowan & Maslin,Acacia manipularis,native,R.S.Cowan & Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia megalantha F.Muell.,Acacia megalantha,native,Acacia megalantha F.Muell.,Acacia megalantha,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia melleodora Pedley,Acacia melleodora,native,Acacia melleodora Pedley,Acacia melleodora,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia mimula Pedley,Acacia mimula,native,Acacia mimula Pedley,Acacia mimula,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia minutifolia F.Muell.,Acacia minutifolia,native,Acacia minutifolia F.Muell.,Acacia minutifolia,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia minyura Randell,Acacia minyura,native,Acacia minyura Randell,Acacia minyura,native,Randell,accepted,Similar for the state flora and the APC,native,native,native
Acacia monticola J.M.Black,Acacia monticola,native,Acacia monticola J.M.Black,Acacia monticola,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Acacia mountfordiae Specht,Acacia mountfordiae,native,Acacia mountfordiae Specht,Acacia mountfordiae,native,Specht,accepted,Similar for the state flora and the APC,native,native,native
Acacia mulganeura Maslin & J.E.Reid,Acacia mulganeura,native,Acacia mulganeura Maslin & J.E.Reid,Acacia mulganeura,native,Maslin & J.E.Reid,accepted,Similar for the state flora and the APC,native,native,native
Acacia multisiliqua (Benth.) Maconochie,Acacia multisiliqua,native,Acacia multisiliqua (Benth.) Maconochie,Acacia multisiliqua,native,(Benth.) Maconochie,accepted,Similar for the state flora and the APC,native,native,native
Acacia multistipulosa Tindale & Bedward,Acacia multistipulosa,native,Acacia multistipulosa Tindale & Bedward,Acacia multistipulosa,native,Tindale & Bedward,accepted,Similar for the state flora and the APC,native,native,native
Acacia murrayana F.Muell. ex Benth.,Acacia murrayana,native,Acacia murrayana F.Muell. ex Benth.,Acacia murrayana,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia neurocarpa A.Cunn. ex Hook.,Acacia neurocarpa,native,Acacia neurocarpa A.Cunn. ex Hook.,Acacia neurocarpa,native,A.Cunn. ex Hook.,accepted,Similar for the state flora and the APC,native,native,native
Acacia nicholsonensis Cuff,Acacia nicholsonensis,native,Acacia nicholsonensis Cuff,Acacia nicholsonensis,native,Cuff,accepted,Similar for the state flora and the APC,native,native,native
Acacia nuperrima Baker f.,Acacia nuperrima,native,Acacia nuperrima Baker f.,Acacia nuperrima,native,Baker f.,accepted,Similar for the state flora and the APC,native,native,native
Acacia nyssophylla F.Muell.,Acacia nyssophylla,native,Acacia nyssophylla F.Muell.,Acacia nyssophylla,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia olgana Maconochie,Acacia olgana,native,Acacia olgana Maconochie,Acacia olgana,native,Maconochie,accepted,Similar for the state flora and the APC,native,native,native
Acacia oligoneura F.Muell.,Acacia oligoneura,native,Acacia oligoneura F.Muell.,Acacia oligoneura,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
