State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Centranthus ruber (L.) DC.,Centranthus ruber,introduced,Centranthus ruber (L.) DC.,Centranthus ruber,naturalised,(L.) DC.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Centranthus ruber (L.) DC. subsp. ruber,Centranthus ruber subsp. ruber,introduced,Centranthus ruber (L.) DC. subsp. ruber,Centranthus ruber subsp. ruber,naturalised,NA,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Centratherum punctatum Cass.,Centratherum punctatum,introduced,Centratherum punctatum Cass.,Centratherum punctatum,naturalised,Cass.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Centratherum riparium (DC.) A.R.Bean,Centratherum riparium,native,Centratherum riparium (A.Cunn. ex DC.) A.R.Bean,Centratherum riparium,native,(A.Cunn. ex DC.) A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Centrolepis aristata (R.Br.) Roem. & Schult.,Centrolepis aristata,native,Centrolepis aristata (R.Br.) Roem. & Schult.,Centrolepis aristata,native,(R.Br.) Roem. & Schult.,accepted,Similar for the state flora and the APC,native,native,native
Centrolepis eremica D.A.Cooke,Centrolepis eremica,native,Centrolepis eremica D.A.Cooke,Centrolepis eremica,native,D.A.Cooke,accepted,Similar for the state flora and the APC,native,native,native
Centrolepis fascicularis Labill.,Centrolepis fascicularis,native,Centrolepis fascicularis Labill.,Centrolepis fascicularis,native,Labill.,accepted,Similar for the state flora and the APC,native,native,native
Centrolepis glabra (F.Muell. ex Sond.) Hieron.,Centrolepis glabra,native,Centrolepis glabra (F.Muell. ex Sond.) Hieron.,Centrolepis glabra,native,(F.Muell. ex Sond.) Hieron.,accepted,Similar for the state flora and the APC,native,native,native
Centrolepis polygyna (R.Br.) Hieron.,Centrolepis polygyna,native,Centrolepis polygyna (R.Br.) Hieron.,Centrolepis polygyna,native,(R.Br.) Hieron.,accepted,Similar for the state flora and the APC,native,native,native
Centrolepis strigosa (R.Br.) Poir.,Centrolepis strigosa,native,Centrolepis strigosa (R.Br.) Roem. & Schult.,Centrolepis strigosa,native,(R.Br.) Roem. & Schult.,accepted,Similar for the state flora and the APC,native,native,native
Centrolepis strigosa (R.Br.) Poir. subsp. strigosa,Centrolepis strigosa subsp. strigosa,native,Centrolepis strigosa (R.Br.) Roem. & Schult. subsp. strigosa,Centrolepis strigosa subsp. strigosa,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Cephalaralia cephalobotrys (F.Muell.) Harms,Cephalaralia cephalobotrys,native,Cephalaralia cephalobotrys (F.Muell.) Harms,Cephalaralia cephalobotrys,native,(F.Muell.) Harms,accepted,Similar for the state flora and the APC,native,native,native
Cephalomanes atrovirens C.Presl,Cephalomanes atrovirens,NA,Cephalomanes atrovirens C.Presl,Cephalomanes atrovirens,NA,C.Presl,accepted,Not recorded on the APC as present in this state,NA,NA,NA
Cephalomanes bauerianum (Endl.) P.S.Green,Cephalomanes bauerianum,native,Cephalomanes bauerianum (Endl.) P.S.Green,Cephalomanes bauerianum,NA,(Endl.) P.S.Green,accepted,Not recorded on the APC as present in this state,native,native,native
Cerastium balearicum F.Herm.,Cerastium balearicum,introduced,Cerastium balearicum F.Herm.,Cerastium balearicum,naturalised,F.Herm.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Cerastium fontanum Baumg.,Cerastium fontanum,NA,Cerastium fontanum Baumg.,Cerastium fontanum,doubtfully naturalised,Baumg.,accepted,Status not assigned on the state flora,doubtfully naturalised,introduced,established
Cerastium fontanum Baumg. subsp. fontanum,Cerastium fontanum subsp. fontanum,NA,Cerastium fontanum Baumg. subsp. fontanum,Cerastium fontanum subsp. fontanum,doubtfully naturalised,NA,accepted,Status not assigned on the state flora,doubtfully naturalised,introduced,established
Cerastium glomeratum Thuill.,Cerastium glomeratum,introduced,Cerastium glomeratum Thuill.,Cerastium glomeratum,naturalised,Thuill.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Cerastium pumilum Curtis,Cerastium pumilum,introduced,Cerastium pumilum Curtis,Cerastium pumilum,NA,Curtis,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Cerastium vulgare Hartm.,Cerastium vulgare,introduced,Cerastium vulgare Hartm.,Cerastium vulgare,naturalised,Hartm.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Ceratogyne obionoides Turcz.,Ceratogyne obionoides,native,Ceratogyne obionoides Turcz.,Ceratogyne obionoides,native,Turcz.,accepted,Similar for the state flora and the APC,native,native,native
Ceratonia siliqua L.,Ceratonia siliqua,introduced,Ceratonia siliqua L.,Ceratonia siliqua,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Ceratopetalum apetalum D.Don,Ceratopetalum apetalum,native,Ceratopetalum apetalum D.Don,Ceratopetalum apetalum,native,D.Don,accepted,Similar for the state flora and the APC,native,native,native
Ceratopetalum gummiferum Sm.,Ceratopetalum gummiferum,native,Ceratopetalum gummiferum Sm.,Ceratopetalum gummiferum,native,Sm.,accepted,Similar for the state flora and the APC,native,native,native
Ceratophyllum demersum L.,Ceratophyllum demersum,native colonising,Ceratophyllum demersum L.,Ceratophyllum demersum,native colonising,L.,accepted,Similar for the state flora and the APC,native colonising,native,native
Ceratopteris thalictroides (L.) Brongn.,Ceratopteris thalictroides,native,Ceratopteris thalictroides (L.) Brongn.,Ceratopteris thalictroides,native,(L.) Brongn.,accepted,Similar for the state flora and the APC,native,native,native
Cereus uruguayanus R.Kiesling,Cereus uruguayanus,introduced,Cereus uruguayanus R.Kiesling,Cereus uruguayanus,naturalised,R.Kiesling,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Cestichis coelogynoides (F.Muell.) M.A.Clem. & D.L.Jones,Cestichis coelogynoides,native,Liparis coelogynoides (F.Muell.) Benth.,Liparis coelogynoides,NA,(F.Muell.) Benth.,nomenclatural synonym,Not recorded on the APC as present in this state,native,native,native
Cestichis reflexa (R.Br.) M.A.Clem. & D.L.Jones,Cestichis reflexa,native,Liparis reflexa (R.Br.) Lindl.,Liparis reflexa,native,(R.Br.) Lindl.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Cestichis swenssonii (F.M.Bailey) M.A.Clem. & D.L.Jones,Cestichis swenssonii,native,Liparis swenssonii F.M.Bailey,Liparis swenssonii,native,F.M.Bailey,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Cestrum aurantiacum Lindl.,Cestrum aurantiacum,introduced,Cestrum aurantiacum Lindl.,Cestrum aurantiacum,naturalised,Lindl.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Cestrum elegans (Brongn. ex Neumann) Schltdl.,Cestrum elegans,introduced,Cestrum elegans (Brongn. ex Neumann) Schltdl.,Cestrum elegans,naturalised,(Brongn. ex Neumann) Schltdl.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Cestrum fasciculatum (Schltdl.) Miers,Cestrum fasciculatum,introduced,Cestrum fasciculatum (Schltdl.) Miers,Cestrum fasciculatum,naturalised,(Schltdl.) Miers,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Cestrum nocturnum L.,Cestrum nocturnum,introduced,Cestrum nocturnum L.,Cestrum nocturnum,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Cestrum parqui L'Her.,Cestrum parqui,introduced,Cestrum parqui L'Hér.,Cestrum parqui,naturalised,L'Hér.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Chaetospora turbinata R.Br.,Chaetospora turbinata,native,Schoenus turbinatus (R.Br.) Poir.,Schoenus turbinatus,native,(R.Br.) Poir.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Chamaecrista biddulphiana Pedley,Chamaecrista biddulphiana,native,Chamaecrista biddulphiana Pedley,Chamaecrista biddulphiana,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Chamaecrista fasciculata (Michx.) Greene var. fasciculata,Chamaecrista fasciculata var. fasciculata,introduced,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,introduced,introduced,not enough information to assign degree of establishment
Chamaecrista maritima Pedley,Chamaecrista maritima,native,Chamaecrista maritima Pedley,Chamaecrista maritima,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Chamaecrista nomame (Siebold) H.Ohashi,Chamaecrista nomame,native,Chamaecrista nomame (Siebold) H.Ohashi,Chamaecrista nomame,native,(Siebold) H.Ohashi,accepted,Similar for the state flora and the APC,native,native,native
Chamaecrista nomame (Siebold) H.Ohashi var. nomame,Chamaecrista nomame var. nomame,native,Chamaecrista nomame (Siebold) H.Ohashi var. nomame,Chamaecrista nomame var. nomame,NA,NA,accepted,Not recorded on the APC as present in this state,native,native,native
Chamaecrista rotundifolia (Pers.) Greene,Chamaecrista rotundifolia,introduced,Chamaecrista rotundifolia (Pers.) Greene,Chamaecrista rotundifolia,NA,(Pers.) Greene,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Chamaecrista rotundifolia (Pers.) Greene var. rotundifolia,Chamaecrista rotundifolia var. rotundifolia,introduced,Chamaecrista rotundifolia (Pers.) Greene var. rotundifolia,Chamaecrista rotundifolia var. rotundifolia,naturalised,NA,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Chamaecyparis lawsoniana (A.Murray) Parl.,Chamaecyparis lawsoniana,introduced,Chamaecyparis lawsoniana (A.Murray) Parl.,Chamaecyparis lawsoniana,naturalised,(A.Murray) Parl.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Chamaecytisus palmensis (Christ) F.A.Bisby & K.W.Nicholls,Chamaecytisus palmensis,introduced,Chamaecytisus palmensis (Christ) F.A.Bisby & K.W.Nicholls,Chamaecytisus palmensis,naturalised,(Christ) F.A.Bisby & K.W.Nicholls,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Chasmanthe floribunda (Salisb.) N.E.Br.,Chasmanthe floribunda,introduced,Chasmanthe floribunda (Salisb.) N.E.Br.,Chasmanthe floribunda,naturalised,(Salisb.) N.E.Br.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Cheilanthes austrotenuifolia H.M.Quirk & T.C.Chambers,Cheilanthes austrotenuifolia,native,Cheilanthes austrotenuifolia H.M.Quirk & T.C.Chambers,Cheilanthes austrotenuifolia,native,H.M.Quirk & T.C.Chambers,accepted,Similar for the state flora and the APC,native,native,native
Cheilanthes distans (R.Br.) Mett.,Cheilanthes distans,native,Cheilanthes distans (R.Br.) Mett.,Cheilanthes distans,native,(R.Br.) Mett.,accepted,Similar for the state flora and the APC,native,native,native
Cheilanthes lasiophylla Pic.Serm.,Cheilanthes lasiophylla,native,Cheilanthes lasiophylla Pic.Serm.,Cheilanthes lasiophylla,native,Pic.Serm.,accepted,Similar for the state flora and the APC,native,native,native
Cheilanthes sieberi Kunze subsp. sieberi,Cheilanthes sieberi subsp. sieberi,native,Cheilanthes sieberi Kunze subsp. sieberi,Cheilanthes sieberi subsp. sieberi,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Cheilanthes sieberi subsp. pseudovellea H.M.Quirk & T.C.Chambers,Cheilanthes sieberi subsp. pseudovellea,native,Cheilanthes sieberi subsp. pseudovellea H.M.Quirk & T.C.Chambers,Cheilanthes sieberi subsp. pseudovellea,native,H.M.Quirk & T.C.Chambers,accepted,Similar for the state flora and the APC,native,native,native
Cheiranthera borealis (E.M.Benn.) L.Cayzer & Crisp,Cheiranthera borealis,native,Cheiranthera borealis (E.M.Benn.) L.Cayzer & Crisp,Cheiranthera borealis,native,(E.M.Benn.) L.Cayzer & Crisp,accepted,Similar for the state flora and the APC,native,native,native
Cheiranthera linearis A.Cunn. ex Lindl.,Cheiranthera linearis,native,Cheiranthera linearis A.Cunn. ex Lindl.,Cheiranthera linearis,native,A.Cunn. ex Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Cheiranthera telfordii L.Cayzer & Crisp,Cheiranthera telfordii,native,Cheiranthera telfordii L.Cayzer & Crisp,Cheiranthera telfordii,native,L.Cayzer & Crisp,accepted,Similar for the state flora and the APC,native,native,native
Cheirostylis notialis D.L.Jones,Cheirostylis notialis,native,Cheirostylis notialis D.L.Jones,Cheirostylis notialis,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Chenopodium album L.,Chenopodium album,introduced,Chenopodium album L.,Chenopodium album,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Chenopodium auricomiforme Murr & Thell.,Chenopodium auricomiforme,native,Chenopodium auricomiforme Murr & Thell.,Chenopodium auricomiforme,native,Murr & Thell.,accepted,Similar for the state flora and the APC,native,native,native
Chenopodium auricomum Lindl.,Chenopodium auricomum,native,Chenopodium auricomum Lindl.,Chenopodium auricomum,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Chenopodium curvispicatum Paul G.Wilson,Chenopodium curvispicatum,native,Chenopodium curvispicatum Paul G.Wilson,Chenopodium curvispicatum,native,Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Chenopodium desertorum (J.M.Black) J.M.Black subsp. desertorum,Chenopodium desertorum subsp. desertorum,native,Chenopodium desertorum (J.M.Black) J.M.Black subsp. desertorum,Chenopodium desertorum subsp. desertorum,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Chenopodium desertorum subsp. anidiophyllum (Aellen) Paul G.Wilson,Chenopodium desertorum subsp. anidiophyllum,native,Chenopodium desertorum subsp. anidiophyllum (Aellen) Paul G.Wilson,Chenopodium desertorum subsp. anidiophyllum,native,(Aellen) Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Chenopodium desertorum subsp. microphyllum Paul G.Wilson,Chenopodium desertorum subsp. microphyllum,native,Chenopodium desertorum subsp. microphyllum Paul G.Wilson,Chenopodium desertorum subsp. microphyllum,native,Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Chenopodium desertorum subsp. rectum Paul G.Wilson,Chenopodium desertorum subsp. rectum,native,Chenopodium desertorum subsp. rectum Paul G.Wilson,Chenopodium desertorum subsp. rectum,native,Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Chenopodium desertorum subsp. virosum Paul G.Wilson,Chenopodium desertorum subsp. virosum,native,Chenopodium desertorum subsp. virosum Paul G.Wilson,Chenopodium desertorum subsp. virosum,native,Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Chenopodium detestans Kirk,Chenopodium detestans,introduced,Chenopodium detestans Kirk,Chenopodium detestans,naturalised,Kirk,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Chenopodium erosum R.Br.,Chenopodium erosum,native,Chenopodium erosum R.Br.,Chenopodium erosum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Chenopodium glaucum L.,Chenopodium glaucum,native,Chenopodium glaucum L.,Chenopodium glaucum,native,L.,accepted,Similar for the state flora and the APC,native,native,native
Chenopodium murale L.,Chenopodium murale,introduced,Chenopodium murale L.,Chenopodium murale,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Chenopodium nitrariaceum (F.Muell.) F.Muell. ex Benth.,Chenopodium nitrariaceum,native,Chenopodium nitrariaceum (F.Muell.) F.Muell. ex Benth.,Chenopodium nitrariaceum,native,(F.Muell.) F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Chenopodium vulvaria L.,Chenopodium vulvaria,introduced,Chenopodium vulvaria L.,Chenopodium vulvaria,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Chiloglottis anaticeps D.L.Jones,Chiloglottis anaticeps,native,Chiloglottis anaticeps D.L.Jones,Chiloglottis anaticeps,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Chiloglottis chlorantha D.L.Jones,Chiloglottis chlorantha,native,Chiloglottis chlorantha D.L.Jones,Chiloglottis chlorantha,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Chiloglottis cornuta Hook.f.,Chiloglottis cornuta,native,Chiloglottis cornuta Hook.f.,Chiloglottis cornuta,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Chiloglottis diphylla R.Br.,Chiloglottis diphylla,native,Chiloglottis diphylla R.Br.,Chiloglottis diphylla,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Chiloglottis formicifera Fitzg.,Chiloglottis formicifera,native,Chiloglottis formicifera Fitzg.,Chiloglottis formicifera,native,Fitzg.,accepted,Similar for the state flora and the APC,native,native,native
Chiloglottis palachila D.L.Jones & M.A.Clem.,Chiloglottis palachila,native,Chiloglottis palachila D.L.Jones & M.A.Clem.,Chiloglottis palachila,native,D.L.Jones & M.A.Clem.,accepted,Similar for the state flora and the APC,native,native,native
Chiloglottis platyptera D.L.Jones,Chiloglottis platyptera,native,Chiloglottis platyptera D.L.Jones,Chiloglottis platyptera,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Chiloglottis pluricallata D.L.Jones,Chiloglottis pluricallata,native,Chiloglottis pluricallata D.L.Jones,Chiloglottis pluricallata,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Chiloglottis reflexa (Labill.) Druce,Chiloglottis reflexa,native,Chiloglottis reflexa (Labill.) Druce,Chiloglottis reflexa,native,(Labill.) Druce,accepted,Similar for the state flora and the APC,native,native,native
Chiloglottis seminuda D.L.Jones,Chiloglottis seminuda,native,Chiloglottis seminuda D.L.Jones,Chiloglottis seminuda,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Chiloglottis sphaerula D.L.Jones,Chiloglottis sphaerula,native,Chiloglottis sphaerula D.L.Jones,Chiloglottis sphaerula,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Chiloglottis sphyrnoides D.L.Jones,Chiloglottis sphyrnoides,native,Chiloglottis sphyrnoides D.L.Jones,Chiloglottis sphyrnoides,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Chiloglottis sylvestris D.L.Jones & M.A.Clem.,Chiloglottis sylvestris,native,Chiloglottis sylvestris D.L.Jones & M.A.Clem.,Chiloglottis sylvestris,native,D.L.Jones & M.A.Clem.,accepted,Similar for the state flora and the APC,native,native,native
Chiloglottis trapeziformis Fitzg.,Chiloglottis trapeziformis,native,Chiloglottis trapeziformis Fitzg.,Chiloglottis trapeziformis,native,Fitzg.,accepted,Similar for the state flora and the APC,native,native,native
Chiloglottis trilabra Fitzg.,Chiloglottis trilabra,native,Chiloglottis trilabra Fitzg.,Chiloglottis trilabra,native,Fitzg.,accepted,Similar for the state flora and the APC,native,native,native
Chiloglottis turfosa D.L.Jones,Chiloglottis turfosa,native,Chiloglottis turfosa D.L.Jones,Chiloglottis turfosa,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Chiloglottis valida D.L.Jones,Chiloglottis valida,native,Chiloglottis valida D.L.Jones,Chiloglottis valida,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Chiloglottis x pescottiana (R.S.Rogers) Jeanes,Chiloglottis x pescottiana,native,Chiloglottis x pescottiana R.S.Rogers,Chiloglottis x pescottiana,native,R.S.Rogers,accepted,Similar for the state flora and the APC,native,native,native
Chionanthus quadristamineus F.Muell.,Chionanthus quadristamineus,native,Chionanthus quadristamineus F.Muell.,Chionanthus quadristamineus,NA,F.Muell.,accepted,Not recorded on the APC as present in this state,native,native,native
Chionochloa frigida (Vickery) Conert,Chionochloa frigida,native,Chionochloa frigida (Vickery) Conert,Chionochloa frigida,native,(Vickery) Conert,accepted,Similar for the state flora and the APC,native,native,native
Chionochloa howensis S.W.L.Jacobs,Chionochloa howensis,native,Chionochloa howensis S.W.L.Jacobs,Chionochloa howensis,NA,S.W.L.Jacobs,accepted,Not recorded on the APC as present in this state,native,native,native
Chloanthes glandulosa R.Br.,Chloanthes glandulosa,native,Chloanthes glandulosa R.Br.,Chloanthes glandulosa,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Chloanthes parviflora Walp.,Chloanthes parviflora,native,Chloanthes parviflora Walp.,Chloanthes parviflora,native,Walp.,accepted,Similar for the state flora and the APC,native,native,native
Chloanthes stoechadis R.Br.,Chloanthes stoechadis,native,Chloanthes stoechadis R.Br.,Chloanthes stoechadis,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Chloris divaricata R.Br. var. divaricata,Chloris divaricata var. divaricata,native,Chloris divaricata R.Br. var. divaricata,Chloris divaricata var. divaricata,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Chloris gayana Kunth,Chloris gayana,introduced,Chloris gayana Kunth,Chloris gayana,naturalised,Kunth,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Chloris pectinata Benth.,Chloris pectinata,native,Chloris pectinata Benth.,Chloris pectinata,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Chloris truncata R.Br.,Chloris truncata,native colonising,Chloris truncata R.Br.,Chloris truncata,native,R.Br.,accepted,"According to the state flora is native colonising, while according to the APC is native",native colonising,native,native
Chloris ventricosa R.Br.,Chloris ventricosa,native,Chloris ventricosa R.Br.,Chloris ventricosa,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Chloris virgata Sw.,Chloris virgata,introduced,Chloris virgata Sw.,Chloris virgata,naturalised,Sw.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Chlorophytum comosum (Thunb.) Jacques,Chlorophytum comosum,introduced,Chlorophytum comosum (Thunb.) Jacques,Chlorophytum comosum,naturalised,(Thunb.) Jacques,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Chondrilla juncea L.,Chondrilla juncea,introduced,Chondrilla juncea L.,Chondrilla juncea,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Chordifex dimorphus (R.Br.) B.G.Briggs,Chordifex dimorphus,native,Chordifex dimorphus (R.Br.) B.G.Briggs,Chordifex dimorphus,native,(R.Br.) B.G.Briggs,accepted,Similar for the state flora and the APC,native,native,native
Chordifex fastigiatus (R.Br.) B.G.Briggs,Chordifex fastigiatus,native,Chordifex fastigiatus (R.Br.) B.G.Briggs,Chordifex fastigiatus,native,(R.Br.) B.G.Briggs,accepted,Similar for the state flora and the APC,native,native,native
Choretrum candollei F.Muell. ex Benth.,Choretrum candollei,native,Choretrum candollei F.Muell. ex Benth.,Choretrum candollei,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Choretrum chrysanthum F.Muell.,Choretrum chrysanthum,native,Choretrum chrysanthum F.Muell.,Choretrum chrysanthum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Choretrum glomeratum R.Br.,Choretrum glomeratum,native,Choretrum glomeratum R.Br.,Choretrum glomeratum,NA,R.Br.,accepted,Not recorded on the APC as present in this state,native,native,native
Choretrum pauciflorum DC.,Choretrum pauciflorum,native,Choretrum pauciflorum A.DC.,Choretrum pauciflorum,native,A.DC.,accepted,Similar for the state flora and the APC,native,native,native
Choretrum sp. Coxs Gap (B.J.Lepschi 4218 & T.R.Lally) Lepschi,Choretrumsp. Coxs,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Chorizandra cymbaria R.Br.,Chorizandra cymbaria,native,Chorizandra cymbaria R.Br.,Chorizandra cymbaria,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Chorizandra sphaerocephala R.Br.,Chorizandra sphaerocephala,native,Chorizandra sphaerocephala R.Br.,Chorizandra sphaerocephala,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Chorizema parviflorum Benth.,Chorizema parviflorum,native,Chorizema parviflorum Benth.,Chorizema parviflorum,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Christella dentata (Forssk.) Brownsey & Jermy,Christella dentata,native,Christella dentata (Forssk.) Brownsey & Jermy,Christella dentata,native,(Forssk.) Brownsey & Jermy,accepted,Similar for the state flora and the APC,native,native,native
Christella hispidula (Decne.) Holttum,Christella hispidula,native,Christella hispidula (Decne.) Holttum,Christella hispidula,native,(Decne.) Holttum,accepted,Similar for the state flora and the APC,native,native,native
Christella parasitica (L.) H.Lév.,Christella parasitica,NA,Christella parasitica (L.) H.Lev.,Christella parasitica,NA,(L.) H.Lev.,accepted,Not recorded on the APC as present in this state,NA,NA,NA
Chrozophora tinctoria (L.) Juss.,Chrozophora tinctoria,introduced,Chrozophora tinctoria (L.) A.Juss.,Chrozophora tinctoria,naturalised,(L.) A.Juss.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Chrysanthemoides monilifera (L.) Norl. subsp. monilifera,Chrysanthemoides monilifera subsp. monilifera,introduced,Chrysanthemoides monilifera (L.) Norl. subsp. monilifera,Chrysanthemoides monilifera subsp. monilifera,naturalised,NA,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Chrysanthemoides monilifera subsp. rotundata (DC.) Norl.,Chrysanthemoides monilifera subsp. rotundata,introduced,Chrysanthemoides monilifera subsp. rotundata (DC.) Norl.,Chrysanthemoides monilifera subsp. rotundata,naturalised,(DC.) Norl.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Chrysocephalum apiculatum (Labill.) Steetz,Chrysocephalum apiculatum,native,Chrysocephalum apiculatum (Labill.) Steetz,Chrysocephalum apiculatum,native,(Labill.) Steetz,accepted,Similar for the state flora and the APC,native,native,native
Chrysocephalum apiculatum (Labill.) Steetz subsp. apiculatum,Chrysocephalum apiculatum subsp. apiculatum,native,Chrysocephalum apiculatum (Labill.) Steetz subsp. apiculatum,Chrysocephalum apiculatum subsp. apiculatum,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Chrysocephalum apiculatum subsp. arachnoideum (Domin) Paul G.Wilson,Chrysocephalum apiculatum subsp. arachnoideum,native,Chrysocephalum apiculatum subsp. arachnoideum (Domin) Paul G.Wilson,Chrysocephalum apiculatum subsp. arachnoideum,native,(Domin) Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Chrysocephalum apiculatum subsp. argenteum Paul G.Wilson,Chrysocephalum apiculatum subsp. argenteum,native,Chrysocephalum apiculatum subsp. argenteum Paul G.Wilson,Chrysocephalum apiculatum subsp. argenteum,native,Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Chrysocephalum apiculatum subsp. attentuatum Paul G.Wilson,Chrysocephalum apiculatum subsp. attentuatum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Chrysocephalum apiculatum subsp. congestum Paul G.Wilson,Chrysocephalum apiculatum subsp. congestum,native,Chrysocephalum apiculatum subsp. congestum Paul G.Wilson,Chrysocephalum apiculatum subsp. congestum,native,Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Chrysocephalum apiculatum subsp. erectum Paul G.Wilson,Chrysocephalum apiculatum subsp. erectum,native,Chrysocephalum apiculatum subsp. erectum Paul G.Wilson,Chrysocephalum apiculatum subsp. erectum,native,Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
