State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Abies pinsapo Boiss.,Abies pinsapo,introduced,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,introduced,introduced,not enough information to assign degree of establishment
Abutilon cryptopetalum (F.Muell.) F.Muell. ex Benth.,Abutilon cryptopetalum subsp.,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Abutilon cryptopetalum (F.Muell.) F.Muell. ex Benth. subsp. cryptopetalum,Abutilon cryptopetalum subsp. cryptopetalum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Abutilon cryptopetalum (F.Muell.) F.Muell. ex Benth. subsp. Grey leaves (R.Bates 3115) R.M.Barker,Abutilon cryptopetalum subsp. Grey leaves (R.Bates 3115),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Abutilon fraseri,Abutilon fraseri subsp.,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Abutilon fraseri (Hook.) Hook. ex Walp. subsp. diplotrichum (F.Muell.)R.M.Barker,Abutilon fraseri subsp. diplotrichum,native,Abutilon fraseri subsp. diplotrichum (F.Muell. ex Schltdl.) R.M.Barker,Abutilon fraseri subsp. diplotrichum,native,(F.Muell. ex Schltdl.) R.M.Barker,accepted,Similar for the state flora and the APC,native,native,native
Abutilon fraseri (Hook.) Hook. ex Walp. subsp. fraseri,Abutilon fraseri subsp. fraseri,native,Abutilon fraseri (Hook.) Walp. subsp. fraseri,Abutilon fraseri subsp. fraseri,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Abutilon grandifolium (Willd.)  Sweet,Abutilon grandifolium,introduced,Abutilon grandifolium (Willd.) Sweet,Abutilon grandifolium,NA,(Willd.) Sweet,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Abutilon halophilum F.Muell. ex Schltdl.,Abutilon halophilum,native,Abutilon halophilum F.Muell. ex Schltdl.,Abutilon halophilum,native,F.Muell. ex Schltdl.,accepted,Similar for the state flora and the APC,native,native,native
Abutilon leucopetalum (F.Muell.) F.Muell. ex Benth.,Abutilon leucopetalum,native,Abutilon leucopetalum (F.Muell.) F.Muell. ex Benth.,Abutilon leucopetalum,native,(F.Muell.) F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Abutilon macrum F.Muell.,Abutilon macrum,native,Abutilon macrum F.Muell.,Abutilon macrum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Abutilon malvaefolium (Benth.) J.M.Black,Abutilon malvaefolium,native,Abutilon malvifolium (Benth.) J.M.Black,Abutilon malvifolium,native,(Benth.) J.M.Black,NA,Similar for the state flora and the APC,native,native,native
Abutilon otocarpum F.Muell.,Abutilon otocarpum,native,Abutilon otocarpum F.Muell.,Abutilon otocarpum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Abutilon oxycarpum,Abutilon oxycarpum var.,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Abutilon oxycarpum (F.Muell.) F.Muell. ex Benth. subsp. Prostrate (A.A.Mitchell PRP 1266) WA Herbarium,Abutilon oxycarpum subsp. Prostrate (A.A.Mitchell PRP 1266),native,Abutilon oxycarpum subsp. Prostrate (A.A.Mitchell PRP 1266) WA Herbarium,Abutilon oxycarpum subsp. Prostrate (A.A.Mitchell PRP 1266),NA,WA Herbarium,accepted,Not recorded on the APC as present in this state,native,native,native
Abutilon pictum (Gillies ex Hook. & Arn.) Walp.,Abutilon pictum,introduced,Abutilon pictum (Gillies ex Hook. & Arn.) Walp.,Abutilon pictum,NA,(Gillies ex Hook. & Arn.) Walp.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Abutilon sp. Sentinel Hill (Lang & Canty BS23-28020)  R.M.Barker,Abutilon sp. Sentinel Hill (Lang & Canty BS23-28020),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Abutilon theophrasti Medik.,Abutilon theophrasti,introduced,Abutilon theophrasti Medik.,Abutilon theophrasti,naturalised,Medik.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Acacia acanthoclada F.Muell. subsp. acanthoclada,Acacia acanthoclada subsp. acanthoclada,native,Acacia acanthoclada F.Muell. subsp. acanthoclada,Acacia acanthoclada subsp. acanthoclada,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia acinacea Lindl.,Acacia acinacea,native,Acacia acinacea Lindl.,Acacia acinacea,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Acacia adsurgens Maiden & Blakely,Acacia adsurgens,native,Acacia adsurgens Maiden & Blakely,Acacia adsurgens,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Acacia adunca A.Cunn. ex G.Don,Acacia adunca,introduced,Acacia adunca A.Cunn. ex G.Don,Acacia adunca,NA,A.Cunn. ex G.Don,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Acacia alcockii Maslin & Whibley,Acacia alcockii,native,Acacia alcockii Maslin & Whibley,Acacia alcockii,native,Maslin & Whibley,accepted,Similar for the state flora and the APC,native,native,native
Acacia ammobia Maconochie,Acacia ammobia,native,Acacia ammobia Maconochie,Acacia ammobia,native,Maconochie,accepted,Similar for the state flora and the APC,native,native,native
Acacia anceps DC.,Acacia anceps,native,Acacia anceps DC.,Acacia anceps,native,DC.,accepted,Similar for the state flora and the APC,native,native,native
Acacia ancistrophylla C.R.P.Andrews var. lissophylla (J.M.Black) R.S.Cowan & Maslin,Acacia ancistrophylla var. lissophylla,native,Acacia ancistrophylla var. lissophylla (J.M.Black) R.S.Cowan & Maslin,Acacia ancistrophylla var. lissophylla,native,(J.M.Black) R.S.Cowan & Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia ancistrophylla/sclerophylla,Acacia ancistrophylla/sclerophylla,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia aneura,Acacia aneura var.,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia aneura complex,Acacia aneura complex,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia aneura F.Muell. ex Benth. var. aneura,Acacia aneura var. aneura,native,Acacia aneura F.Muell. ex Benth. var. aneura,Acacia aneura var. aneura,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia aneura F.Muell. ex Benth. var. intermedia Pedley,Acacia aneura var. intermedia,native,Acacia aneura F.Muell. ex Benth.,Acacia aneura,native,F.Muell. ex Benth.,NA,Similar for the state flora and the APC,native,native,native
Acacia aneura F.Muell. ex Benth. var. major Pedley,Acacia aneura var. major,native,Acacia aneura var. major Pedley,Acacia aneura var. major,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia aneura x Acacia minyura Randell (NC) ,Acacia aneura x Acacia minyura (NC),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia aptaneura Maslin & Reid.,Acacia aptaneura,native,Acacia aptaneura Maslin & J.E.Reid,Acacia aptaneura,NA,Maslin & J.E.Reid,accepted,Not recorded on the APC as present in this state,native,native,native
Acacia araneosa Whibley,Acacia araneosa,native,Acacia araneosa Whibley,Acacia araneosa,native,Whibley,accepted,Similar for the state flora and the APC,native,native,native
Acacia argyrophylla Hook.,Acacia argyrophylla,native,Acacia argyrophylla Hook.,Acacia argyrophylla,native,Hook.,accepted,Similar for the state flora and the APC,native,native,native
Acacia argyrophylla x Acacia calamifolia Sweet ex Lindl.,Acacia argyrophylla x Acacia calamifolia,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia ayersiana Maconochie,Acacia ayersiana,native,Acacia ayersiana Maconochie,Acacia ayersiana,native,Maconochie,accepted,Similar for the state flora and the APC,native,native,native
Acacia baileyana F.Muell.,Acacia baileyana,introduced,Acacia baileyana F.Muell.,Acacia baileyana,naturalised,F.Muell.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Acacia barattensis J.M.Black,Acacia barattensis,native,Acacia barattensis J.M.Black,Acacia barattensis,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Acacia basedowii Maiden,Acacia basedowii,native,Acacia basedowii Maiden,Acacia basedowii,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia beckleri,Acacia beckleri subsp.,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia beckleri Tindale subsp. beckleri,Acacia beckleri subsp. beckleri,native,Acacia beckleri Tindale subsp. beckleri,Acacia beckleri subsp. beckleri,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia beckleri Tindale subsp. megaspherica O'Leary,Acacia beckleri subsp. megaspherica,native,Acacia beckleri subsp. megaspherica O'Leary,Acacia beckleri subsp. megaspherica,native,O'Leary,accepted,Similar for the state flora and the APC,native,native,native
Acacia brachybotrya Benth.,Acacia brachybotrya,native,Acacia brachybotrya Benth.,Acacia brachybotrya,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia brachystachya Benth.,Acacia brachystachya,native,Acacia brachystachya Benth.,Acacia brachystachya,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia burkittii F.Muell. ex Benth.,Acacia burkittii,native,Acacia burkittii F.Muell. ex Benth.,Acacia burkittii,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia caesaneura Maslin & J.E.Reid,Acacia caesaneura,native,Acacia caesaneura Maslin & J.E.Reid,Acacia caesaneura,NA,Maslin & J.E.Reid,accepted,Not recorded on the APC as present in this state,native,native,native
Acacia calamifolia Sweet ex Lindl.,Acacia calamifolia,native,Acacia calamifolia Sweet ex Lindl.,Acacia calamifolia,native,Sweet ex Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Acacia calcicola Forde & Ising,Acacia calcicola,native,Acacia calcicola Forde & Ising,Acacia calcicola,native,Forde & Ising,accepted,Similar for the state flora and the APC,native,native,native
Acacia cambagei R.T.Baker,Acacia cambagei,native,Acacia cambagei R.T.Baker,Acacia cambagei,native,R.T.Baker,accepted,Similar for the state flora and the APC,native,native,native
Acacia cardiophylla A.Cunn. ex Benth.,Acacia cardiophylla,introduced,Acacia cardiophylla A.Cunn. ex Benth.,Acacia cardiophylla,NA,A.Cunn. ex Benth.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Acacia carneorum Maiden,Acacia carneorum,native,Acacia carneorum Maiden,Acacia carneorum,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia clelandii Pedley,Acacia clelandii,native,Acacia clelandii Pedley,Acacia clelandii,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia colletioides Benth.,Acacia colletioides,native,Acacia colletioides Benth.,Acacia colletioides,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia confluens Maiden & Blakely,Acacia confluens,native,Acacia confluens Maiden & Blakely,Acacia confluens,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Acacia continua Benth.,Acacia continua,native,Acacia continua Benth.,Acacia continua,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia cretacea Maslin & Whibley,Acacia cretacea,native,Acacia cretacea Maslin & Whibley,Acacia cretacea,native,Maslin & Whibley,accepted,Similar for the state flora and the APC,native,native,native
Acacia cupularis Domin,Acacia cupularis,native,Acacia cupularis Domin,Acacia cupularis,native,Domin,accepted,Similar for the state flora and the APC,native,native,native
Acacia cupularis/ligulata,Acacia cupularis/ligulata,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia cyclops A.Cunn. ex G.Don,Acacia cyclops,native,Acacia cyclops A.Cunn. ex G.Don,Acacia cyclops,native colonising,A.Cunn. ex G.Don,accepted,"According to the state flora is native, while according to the APC is native colonising",native colonising,native,native
Acacia cyperophylla F.Muell. ex Benth. var. cyperophylla,Acacia cyperophylla var. cyperophylla,native,Acacia cyperophylla F.Muell. ex Benth. var. cyperophylla,Acacia cyperophylla var. cyperophylla,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Acacia dealbata Link subsp. dealbata,Acacia dealbata subsp. dealbata,introduced,Acacia dealbata Link subsp. dealbata,Acacia dealbata subsp. dealbata,naturalised,NA,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Acacia decurrens Willd.,Acacia decurrens,introduced,Acacia decurrens Willd.,Acacia decurrens,naturalised,Willd.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Acacia dictyophleba F.Muell.,Acacia dictyophleba,native,Acacia dictyophleba F.Muell.,Acacia dictyophleba,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia dodonaeifolia (Pers.)  Balb. x Acacia paradoxa DC.,Acacia dodonaeifolia x Acacia paradoxa,native,Acacia dodonaeifolia (Pers.) Balb. x Acacia paradoxa DC.,Acacia dodonaeifolia x Acacia paradoxa,native,(Pers.) Balb. x Acacia paradoxa DC.,accepted,Similar for the state flora and the APC,native,native,native
Acacia dodonaeifolia (Pers.) Balb.,Acacia dodonaeifolia,native,Acacia dodonaeifolia (Pers.) Balb.,Acacia dodonaeifolia,native,(Pers.) Balb.,accepted,Similar for the state flora and the APC,native,native,native
Acacia doreta Maslin,Acacia doreta,native,Acacia doreta Maslin,Acacia doreta,NA,Maslin,accepted,Not recorded on the APC as present in this state,native,native,native
Acacia elachantha M.W.McDonald & Maslin,Acacia elachantha,native,Acacia elachantha Maslin & M.W.McDonald,Acacia elachantha,native,Maslin & M.W.McDonald,accepted,Similar for the state flora and the APC,native,native,native
Acacia elata A.Cunn. ex Benth.,Acacia elata,introduced,Acacia elata A.Cunn. ex Benth.,Acacia elata,NA,A.Cunn. ex Benth.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Acacia enterocarpa R.V.Sm.,Acacia enterocarpa,native,Acacia enterocarpa R.V.Sm.,Acacia enterocarpa,native,R.V.Sm.,accepted,Similar for the state flora and the APC,native,native,native
Acacia eremophila W.Fitzg. var. Numerous-nerved variant (A.S.George 11924)  WA Herbarium,Acacia eremophila var. Numerous-nerved variant (A.S.George 11924),native,Acacia eremophila var. Numerous-nerved variant (A.S.George 11924) WA Herbarium,Acacia eremophila var. Numerous-nerved variant (A.S.George 11924),NA,WA Herbarium,accepted,Not recorded on the APC as present in this state,native,native,native
Acacia erinacea Benth.,Acacia erinacea,native,Acacia erinacea Benth.,Acacia erinacea,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia estrophiolata F.Muell.,Acacia estrophiolata,native,Acacia estrophiolata F.Muell.,Acacia estrophiolata,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia euthycarpa (J.M.Black) J.M.Black,Acacia euthycarpa,native,Acacia euthycarpa (J.M.Black) J.M.Black,Acacia euthycarpa,native,(J.M.Black) J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Acacia farinosa Lindl.,Acacia farinosa,native,Acacia farinosa Lindl.,Acacia farinosa,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Acacia fimbriata A.Cunn. ex G.Don,Acacia fimbriata,introduced,Acacia fimbriata A.Cunn. ex G.Don,Acacia fimbriata,naturalised,A.Cunn. ex G.Don,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Acacia floribunda (Vent.) Willd.,Acacia floribunda,introduced,Acacia floribunda (Vent.) Willd.,Acacia floribunda,naturalised,(Vent.) Willd.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Acacia fuscaneura Maslin & J.E.Reid,Acacia fuscaneura,native,Acacia fuscaneura Maslin & J.E.Reid,Acacia fuscaneura,NA,Maslin & J.E.Reid,accepted,Not recorded on the APC as present in this state,native,native,native
Acacia genistifolia Link subsp. genistifolia,Acacia genistifolia subsp. genistifolia,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia georginae F.M.Bailey,Acacia georginae,native,Acacia georginae F.M.Bailey,Acacia georginae,native,F.M.Bailey,accepted,Similar for the state flora and the APC,native,native,native
Acacia gilesiana F.Muell.,Acacia gilesiana,native,Acacia gilesiana F.Muell.,Acacia gilesiana,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia gillii Maiden & Blakely,Acacia gillii,native,Acacia gillii Maiden & Blakely,Acacia gillii,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Acacia glandulicarpa Reader,Acacia glandulicarpa,native,Acacia glandulicarpa Reader,Acacia glandulicarpa,native,Reader,accepted,Similar for the state flora and the APC,native,native,native
Acacia gracilifolia Maiden & Blakely,Acacia gracilifolia,native,Acacia gracilifolia Maiden & Blakely,Acacia gracilifolia,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Acacia gunnii Benth.,Acacia gunnii,native,Acacia gunnii Benth.,Acacia gunnii,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia hakeoides A.Cunn. ex Benth.,Acacia hakeoides,native,Acacia hakeoides A.Cunn. ex Benth.,Acacia hakeoides,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia halliana Maslin,Acacia halliana,native,Acacia halliana Maslin,Acacia halliana,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia halliana/microcarpa,Acacia halliana/microcarpa,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia havilandiorum Maiden,Acacia havilandiorum,native,Acacia havilandiorum Maiden,Acacia havilandiorum,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia helmsiana Maiden,Acacia helmsiana,native,Acacia helmsiana Maiden,Acacia helmsiana,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia hemiteles Benth.,Acacia hemiteles,native,Acacia hemiteles Benth.,Acacia hemiteles,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia hexaneura P.J.Lang & R.S.Cowan,Acacia hexaneura,native,Acacia hexaneura P.J.Lang & R.S.Cowan,Acacia hexaneura,native,P.J.Lang & R.S.Cowan,accepted,Similar for the state flora and the APC,native,native,native
Acacia howittii F.Muell.,Acacia howittii,introduced,Acacia howittii F.Muell.,Acacia howittii,doubtfully naturalised,F.Muell.,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,established
Acacia imbricata F.Muell.,Acacia imbricata,native,Acacia imbricata F.Muell.,Acacia imbricata,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia inaequilatera Domin,Acacia inaequilatera,native,Acacia inaequilatera Domin,Acacia inaequilatera,native,Domin,accepted,Similar for the state flora and the APC,native,native,native
Acacia incurvaneura Maslin & J.E.Reid,Acacia incurvaneura,native,Acacia incurvaneura Maslin & J.E.Reid,Acacia incurvaneura,native,Maslin & J.E.Reid,accepted,Similar for the state flora and the APC,native,native,native
Acacia iteaphylla F.Muell. ex Benth.,Acacia iteaphylla,native,Acacia iteaphylla F.Muell. ex Benth.,Acacia iteaphylla,native colonising,F.Muell. ex Benth.,accepted,"According to the state flora is native, while according to the APC is native colonising",native colonising,native,native
Acacia jennerae Maiden,Acacia jennerae,native,Acacia jennerae Maiden,Acacia jennerae,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia jibberdingensis Maiden & Blakely,Acacia jibberdingensis,introduced,Acacia jibberdingensis Maiden & Blakely,Acacia jibberdingensis,NA,Maiden & Blakely,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Acacia kempeana F.Muell.,Acacia kempeana,native,Acacia kempeana F.Muell.,Acacia kempeana,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia latzii Maslin,Acacia latzii,native,Acacia latzii Maslin,Acacia latzii,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia leiophylla Benth.,Acacia leiophylla,native,Acacia leiophylla Benth.,Acacia leiophylla,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia leiophylla/pycnantha,Acacia leiophylla/pycnantha,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia ligulata A.Cunn. ex Benth.,Acacia ligulata,native,Acacia ligulata A.Cunn. ex Benth.,Acacia ligulata,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia lineata A.Cunn. ex G.Don,Acacia lineata,native,Acacia lineata A.Cunn. ex G.Don,Acacia lineata,native,A.Cunn. ex G.Don,accepted,Similar for the state flora and the APC,native,native,native
Acacia loderi Maiden,Acacia loderi,native,Acacia loderi Maiden,Acacia loderi,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Acacia longifolia,Acacia longifolia subsp.,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia longifolia (Andrews) Willd. subsp. longifolia,Acacia longifolia subsp. longifolia,introduced,Acacia longifolia (Andrews) Willd. subsp. longifolia,Acacia longifolia subsp. longifolia,naturalised,NA,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Acacia longifolia (Andrews) Willd. subsp. sophorae (Labill.)Court,Acacia longifolia subsp. sophorae,native,Acacia longifolia subsp. sophorae (Labill.) Court,Acacia longifolia subsp. sophorae,native colonising,(Labill.) Court,accepted,"According to the state flora is native, while according to the APC is native colonising",native colonising,native,native
Acacia macraneura Maslin & J.E.Reid,Acacia macraneura,native,Acacia macraneura Maslin & J.E.Reid,Acacia macraneura,native,Maslin & J.E.Reid,accepted,Similar for the state flora and the APC,native,native,native
Acacia maitlandii F.Muell.,Acacia maitlandii,native,Acacia maitlandii F.Muell.,Acacia maitlandii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia mearnsii De Wild.,Acacia mearnsii,native,Acacia mearnsii De Wild.,Acacia mearnsii,native colonising,De Wild.,accepted,"According to the state flora is native, while according to the APC is native colonising",native colonising,native,native
Acacia melanoxylon R.Br.,Acacia melanoxylon,native,Acacia melanoxylon R.Br.,Acacia melanoxylon,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Acacia melleodora Pedley,Acacia melleodora,native,Acacia melleodora Pedley,Acacia melleodora,native,Pedley,accepted,Similar for the state flora and the APC,native,native,native
Acacia menzelii J.M.Black,Acacia menzelii,native,Acacia menzelii J.M.Black,Acacia menzelii,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Acacia merrallii F.Muell.,Acacia merrallii,native,Acacia merrallii F.Muell.,Acacia merrallii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia microcarpa F.Muell.,Acacia microcarpa,native,Acacia microcarpa F.Muell.,Acacia microcarpa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia microcarpa x Acacia paradoxa DC.,Acacia microcarpa x Acacia paradoxa,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia minyura Randell,Acacia minyura,native,Acacia minyura Randell,Acacia minyura,native,Randell,accepted,Similar for the state flora and the APC,native,native,native
Acacia mitchellii Benth.,Acacia mitchellii,native,Acacia mitchellii Benth.,Acacia mitchellii,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia montana Benth.,Acacia montana,native,Acacia montana Benth.,Acacia montana,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia mulganeura Maslin & J.E.Reid,Acacia mulganeura,native,Acacia mulganeura Maslin & J.E.Reid,Acacia mulganeura,NA,Maslin & J.E.Reid,accepted,Not recorded on the APC as present in this state,native,native,native
Acacia murrayana F.Muell. ex Benth.,Acacia murrayana,native,Acacia murrayana F.Muell. ex Benth.,Acacia murrayana,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia mutabilis Maslin subsp. angustifolia Maslin,Acacia mutabilis subsp. angustifolia,native,Acacia mutabilis subsp. angustifolia Maslin,Acacia mutabilis subsp. angustifolia,native,Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia myrtifolia (Sm.) Willd.,Acacia myrtifolia,native,Acacia myrtifolia (Sm.) Willd.,Acacia myrtifolia,native,(Sm.) Willd.,accepted,Similar for the state flora and the APC,native,native,native
Acacia nematophylla F.Muell. ex Benth.,Acacia nematophylla,native,Acacia nematophylla F.Muell. ex Benth.,Acacia nematophylla,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia notabilis F.Muell.,Acacia notabilis,native,Acacia notabilis F.Muell.,Acacia notabilis,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia nyssophylla F.Muell.,Acacia nyssophylla,native,Acacia nyssophylla F.Muell.,Acacia nyssophylla,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia oswaldii F.Muell.,Acacia oswaldii,native,Acacia oswaldii F.Muell.,Acacia oswaldii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Acacia oxycedrus Sieber ex DC.,Acacia oxycedrus,native,Acacia oxycedrus Sieber ex DC.,Acacia oxycedrus,native,Sieber ex DC.,accepted,Similar for the state flora and the APC,native,native,native
Acacia pachyacra Maiden & Blakely,Acacia pachyacra,native,Acacia pachyacra Maiden & Blakely,Acacia pachyacra,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Acacia papyrocarpa Benth.,Acacia papyrocarpa,native,Acacia papyrocarpa Benth.,Acacia papyrocarpa,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Acacia paradoxa DC.,Acacia paradoxa,native,Acacia paradoxa DC.,Acacia paradoxa,native,DC.,accepted,Similar for the state flora and the APC,native,native,native
Acacia paradoxa hybrid,Acacia paradoxa hybrid,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Acacia paraneura Randell,Acacia paraneura,native,Acacia paraneura Randell,Acacia paraneura,native,Randell,accepted,Similar for the state flora and the APC,native,native,native
Acacia pendula A.Cunn. ex G.Don,Acacia pendula,native,Acacia pendula A.Cunn. ex G.Don,Acacia pendula,native,A.Cunn. ex G.Don,accepted,Similar for the state flora and the APC,native,native,native
Acacia penninervis Sieber ex DC. subsp. penninervis,Acacia penninervis subsp. penninervis,introduced,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,introduced,introduced,not enough information to assign degree of establishment
Acacia pickardii Tindale,Acacia pickardii,native,Acacia pickardii Tindale,Acacia pickardii,native,Tindale,accepted,Similar for the state flora and the APC,native,native,native
Acacia pinguifolia J.M.Black,Acacia pinguifolia,native,Acacia pinguifolia J.M.Black,Acacia pinguifolia,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Acacia podalyriifolia A.Cunn. ex G.Don,Acacia podalyriifolia,introduced,Acacia podalyriifolia A.Cunn. ex G.Don,Acacia podalyriifolia,naturalised,A.Cunn. ex G.Don,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Acacia praemorsa P.J.Lang & Maslin,Acacia praemorsa,native,Acacia praemorsa P.J.Lang & Maslin,Acacia praemorsa,native,P.J.Lang & Maslin,accepted,Similar for the state flora and the APC,native,native,native
Acacia prainii Maiden,Acacia prainii,native,Acacia prainii Maiden,Acacia prainii,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
